dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10279214,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10279214,,1220100081,Cirque Stronsay,57.49987,-125.13494,NA,Canada,British Columbia,,M,"Lead, Silver, Zinc",,,Underground,,,Prospect,,,"Barite, Galena, Pyrite, Silver, Sphalerite",,Underground,,,,Cirque,,Rfb,,,,,,,"*CRU MONITOR, LEAD, AUG. 1991, P. 8.CANADIAN MINES HANDBOOK 1979-80, NORTHERN MINER PRESS LTD.,P.88NORTHERN MINER, CYPRUS ANVIL, HUDSON'S BAY OIL LEAD-ZINC-SILVER DISCOVERY; AUG. 2, 1979, P.A24.NORTHERN MINER, SUBSTANTIAL PROFIT FOR CYPRUS ANVIL; AUG.23,1979, P.3.WALL STREET JOURNAL, HUDSON'S BAY OIL GIVES MORE DETAILS ONFIND OF LEAD, ZINC, SILVER; NOV.? , 1979, P.?WORLD MINING, DEC. 1981, P. 68-69E/MJ, MAY 1982, P. 13.E/MJ, JAN. 1980, P. 11-12.NORTHERN MINER, FEBL 19, 1981, P. 24.NORTHERN MINER, AUG. 23, 1979, P. 3.WESTERN MINER, JAN. 1981, P. 55-56.CYPRUS ANVIL, 1979-80 ANNUAL REPORT AND INTERIM REPORTS.CYPRUS ANVIL, APRIL 15, 1979, PROSPECTUS.MACINTYRE, D.G., JAN. 1981, NORTHEAST BRITISH COLUMBIA,CIRQUE BA-ZN-PB-AG DEPOSIT (94F/6, 11), BRITISHCOLUMBIA MINISTRY OF ENERGY, MINES, AND RESOURCES.MACINTYRE, D.G., MARCH 12, 1980, GEOLOGIC SETTING OFRECENTLY DISCOVERED SHALE-HOSTED BARITE-LEAD-ZINCOCCURRENCES, NORTHEAST BRITISH COLUMBIA, P. 1-11.SPATE OF NEW MINES, OCTOBER 10, 1980, MINING JOURNAL, P. 286",,,,,,1979,,
10279223,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10279223,,1220100035,Schaft Creek,57.36508,-130.99354,NA,Canada,British Columbia,,M,Copper,"Silver, Molybdenum, Gold",,Surface,,,Prospect,,,"Bornite, Chalcocite, Chalcopyrite, Copper, Covellite, Gold, Malachite, Molybdenite, Pyrite, Tetrahedrite",,Surface,,,,"Mess Creek, Nab, Liard Copper, Bird, Sno",,"Porter, Kenneth E.",,,,,,,"SEE BIB. REF. 001-003, 004-006, 007-011, 029-030, 031-033,034-037, 038-041, 044-047, 050-052, 055-057, 058-060,061-063.LINDER, H., 1975, GEOLOGY OF THE SCHAFT CREEK PORPHYRYCOPPER-MOLYBDENUM DEPOSIT, NORTHWESTERN B.C., CIM BULL.,VOL. 68, NO. 758, P. 49-63.MINERAL POLICY SECTOR, 1978, ENERGY, MINES AND RESOURCESCANADA REPORT ENTITLED BIRD (LIARD COPPER) (SCHAFTCREEK), 3 P.GOLDER ASSOC., 1980, DEPOSIT PROFILE SCHAFT CREEK BRITISHCOLUMBIA, CANADA: CONFIDENTIAL REPORT PREPARED FOR U.S.BUREAU OF MINES MINERALS AVAILABILITY SYSTEM BY GOLDERASSOC., CONSULTING MINING AND GEOTECHNICAL ENGINEERS,CONTRACT NO. J02950059, 12 P.FOX, P.E., GROVE. E.W., SERAPHIM, R.H., AND SUTHERLANDBROWN, A., 1978, SCHAFT CREEK: PAPER 21 IN PORPHYRYDEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIAL VOLUMENO. 15, P. 219-226.SERAPHIM, R.H., SUTHERLAND BROWN, A., AND GROVE, E.W., 1976,GEOLOGY OF THE SCHAFT CREEK PORPHYRY COPPER-MOLYDBENUMDEPOSIT, NORTHWESTERN B.C.: DISCUSSION OF A PAPER BYH. LINDER ALONG WITH AN AUTHOR'S REPLY, CIM BULL., VOL.69, NO. 771, P. 96-102. SEE BIBLIOGRAPHIC REF. 001-003.SUTHERLAND BROWN, A., 1969, MINERALIZATION IN BRITISHCOLUMBIA AND THE COPPER AND MOLYBDENUM DEPOSITS: CIMBULL., VOL. 62, P. 26, 37.WESTERN MINER, JULY, 1973, P. 42-43.METALS SOURCEBOOK, JUNE, 1978, PAGES UNKNOWN.NORTHERN MINER, DEC. 14, 1978, P. 1, 10.CANADIAN MINING JOURNAL, JAN., 1979, P. 12.WORLD MINING, JAN., 1979, P. 83.BRITISH COLUMBIA DEPT. OF MINES ANNUAL REPORT, 1966, P. 26-31 PLUS MAP.GROVE, E.W., 1968, BIRD, SNO:  IN BRITISH COLUMBIA DEPT. OFMINES AND PETROLEUM RESOURCES, LODE METALS IN BRITISHCOLUMBIA 1968, P. 39-41.SUTHERLAND BROWN, A., 1970, SNO, BIRD (LIARD COPPER): INBRITISH COLUMBIA DEPT. OF MINES AND PETROLEUM RESOURCES,GEOLOGY, EXPLORATION AND MINING IN BRITISH COLUMBIA 1970,P. 17, 49-57 PLUS MAP.DUDAS, B.M., 1971, SND, BIRD (LIARD COPPER): IN BRITISHCOLUMBIA DEPT. OF MINES AND PETROLEUM RESOURCES, GEOLOGY,EXPLORATION AND MINING IN BRITISH COLUMBIA 1971, P. 18,39-40.ENERGY, MINES AND RESOURCES CANADA, 1971, CANADIAN MINERALSYEARBOOK 1971, P. 137.GROVE, E.W., 1974, LIARD COPPER (BIRD, SN0: IN BRITISHEXPLORATION AND MINING IN BRITISH COLUMBIA 1974, P. 337-338.ENERGY, MINES AND RESOURCES CANADA, 1975, CANADIAN MINERALSYEARBOOK, MINERAL REPORT 25, P. 187.BRITISH COLUMBIA MINISTRY OF MINES AND PETROLEUM RESOURCES,1975, LIARD COPPER (BIRD, SNO): IN EXPLORATION IN BRITISHCOLUMBIA 1975, P. E184.REPORT OF THE BRITISH COLUMBIA COPPER TASK FORCE, P. 24, 65APPEN. V.1976, LIARD COPPER (BIRD, SNO): IN EXPLORATION IN BRITISHCOLUMBIA 1976, P. E184-E185.1977, LIARD COPPER (BIRD, SNO): IN EXPLORATION IN BRITISHCOLUMBIA 1977, P. E224.ANNIS, R.C., CRANSTONE, D.A., AND VALLEE, M., 1978, A SURVEYOF KNOWN MINERAL DEPOSITS IN CANADA THAT ARE NOT BEINGMINED: ENERGY, MINES AND RESOURCES CANADA, MR181, P. 49.BRITISH COLUMBIA & YUKON CHAMBER OF MINES, 1979, MININGEXPLORATION & DEVELOPMENT REVIEW, 1978-79, BRITISHCOLUMBIA-YUKON, P. 26.CANADIAN MINES HANDBOOK, 1977-78, P. 180.THE FINANCIAL POST SURVEY OF MINES, 1977, P. 159.E/MJ INTERNATIONAL DIRECTORY OF MINING AND MINERAL PROCESS-ING OPERATIONS, 1978, P. 92, 233.EMR CANADA, MINERAL PROPERTY FILE.SEE BIB. REF. 001-003, 004-006, 007-011, 012-015, 034-037.SEE BIB. REF. 001-003, 004-006, 007-011, 012-015, 016-020.029-030, 031-033, 034-037, 044-047.SEE BIB. REF. 001-003.SEE BIB. REF. 025, 026, 027, 028, 064-066.YEARBOOK 1975: MINERAL REPORT 25, P. 187.COPPER-MOLYBDENUM DEPOSIT, NORTHWESTERN B.C.: CIM BULL.,FOX, P.E., GROVE, E.W., SERAPHIM, R.H., AND SUTHERLANDBROWN, A., 1976, SCHAFT CREEK: PAPER 21 IN PORPHYRYCANADIAN MINES HANDBOOK 1986-87, NORTHERN MINER PRESS,P.244.TECK CORP., 1980 ANNUAL REPORT, P. 10.TECK CORP., 1981 ANNUAL REPORT, P. 14.TECK CORP., 1982 ANNUAL REPORT, P. 11.TECK CORP., 1983 ANNUAL REPORT, P. 12.EMR CANADA, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN1989, MR 223, NOV. 1989, P. BC 332.NORTHERN MINER MAGAZINE, A BILLION-TON COPPER DEPOSIT,MAY 1987, P. 59.",,,,,,1957,,
10279278,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10279278,,1220100053,Kitsault,55.41647,-129.4267,NA,Canada,British Columbia,,M,Molybdenum,,,Surface,,,Producer,,,Molybdenite,,Surface,,,,"Kitsault Mine, Kitsault-Bell Molybdenum Mine",,C M P,,,,,,,"ROBERTS, R.J., CLIMAX MOLYBDENUM B.C. PROJECT TO COST $135MILLION AT KITSAULT; NORTHERN MINER, SEPT. 21, 1978,PA1,A21.ANNIS, R.C. D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR181,1978,P.48WOODCOCK, J.R. AND N.C. CARTER, GEOLOGY AND GEOCHEMISTRY OFTHE ALICE ARM MOLYBDENUM DEPOSITS; A. SUTHERLAND BROWN,ED., IN PORPHYRY DEPOSITS IN THE CANADIAN CORDILLERA,SPECIAL VOLUME NO.15, 1976, P.462-475.10 K REPORT AMAX 1982.",,1967,,,,,,
10279280,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10279280,,1220100084,Blackdome Mountain,51.32762,-122.48603,NA,Canada,British Columbia,,M,Gold,Silver,,Underground,,,Plant,,,,,,,,,"#1, Giant, Black Dome Mountain, Red Bird, Watson, Clinton, #2",,"Porter, Kenneth E.",,,,,,,"DEPARTMENT OF ENERGY, MINES AND RESOURCES, CANADA, CANADIANMINERAL DEPOSITS NOT BEING MINED IN 1980, MINERAL POLICYSECTOR INTERNAL REPORT, MRI 80/7, MAY, 1980, P.212.THE NORTHERN MINER, APRIL 2, 1981, P.11.THE NORTHERN MINER, NEW RESERVES FOR BLACKDOME, JUNE 18,1990, PAGE 136.THE NORTHERN MINER PRESS, CANADIAN MINES HANDBOOK, 1990-91,PAGE 287.",,1990,,,,1979,,
10302947,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10302947,,1220100062,Rexspar,51.56655,-119.91795,NA,Canada,British Columbia,,B,"Fluorine-Fluorite, Uranium",,,Surface,,,Prospect,,,,,,,,,Birch Island,,"Porter, Kenneth E.",,,,,,,"PRETO, V.A., SETTING AND GENESIS OF URANIUM MINERALIZATIONAT REXSPAR; CIM BULL., DEC., 1978, P.82-88.ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR181,1978,P.37.",,,,,,,,
10302958,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10302958,,1220100135,Big Onion,54.8095,-126.89599,NA,Canada,British Columbia,,M,Copper,,Molybdenum,Underground,,,Occurrence,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"MINING JOURNAL, AUG. 9, 1991, P. 96.ENERGY, MINES AND REOURCES CANADA, MR 223, 1989, P. BC-236.",,,,,,,,
10302993,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10302993,,1220100055,Carmi,49.51654,-119.16787,NA,Canada,British Columbia,,M,Molybdenum,,,Unknown,,,Prospect,,,,,,,,,"Ivy,Doe",,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR181,1978,P.A-36.",,,,,,,,
10303065,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303065,,1220100098,Todd Creek,56.23308,-129.78505,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Prospect,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,
10303093,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303093,,1220100018,Silvana Silmonac,49.96986,-117.25112,NA,Canada,British Columbia,,M,"Lead, Zinc, Silver",,Cadmium,Underground,,,Plant,,,"Calcite, Galena, Pyrargyrite, Quartz, Siderite, Sphalerite, Tetrahedrite",,Underground,,,,"The Minniehaha Mine, The Silmonac MineSilmonac, The Mascot Mine",,"Peterson, Gary R.",,,,,,,"REF-THE FINANCIAL POST SURVEY OF MINES,1975,P148,REF-B.C. DEPT. OF MINES & PET.RES.,GEM;1970,P452-3; 1973,P78GENERAL, DEVELOPMENT, PRODUCTIONTREMINCO RESOURCES LTD. INTERIM REPORT PAMPHLET, NINE MONTHSENDED APRIL 30 1990.FISCAL YEAR; THE NORTHERN MINER JOURNAL, DEC. 24, 1990P6.CANADIAN MINES HANDBOOK 1989-90; NORTHERN MINER PRESS,ONTARIO, CANADA, P448.CANADIAN MINES HANDBOOK 1990-91; NORTHERN MINER PRESS,ONTARIO, CANADA, P145.MINERAL POLICY SECTOR, DEPT. OF ENERGY, MINES AND RESOUCES,OTTAWA, MINERAL PROPERTY FILE NO. 509267. 3 PAGES.MINISTRY OF ENERGY, MINES AND PETROLEUM RESOURCESMINERAL RESOURCES DIVISION-GEOLOGICAL SURVEY BRANCHMINFILE REPORT NO. 082FNW050. 2 PAGES.COMPANY PROPRIETARY QUESTIONARE, FROM STEVE PHILLIPSTREMINCO RESOURCES MINE MANAGER, TO KEN PORTER OF THEU.S. BUREAU OF MINES-MAFO, JULY 10,1990, 7 PAGES.BEAUDOIN, G., SANGSTER, D.F., PRELIMINARY REPORT ON THESILVANA MINE AND OTHER AG-PB-ZN VEIN DEPOSITS,NORTHERN KOKANEE RANGE, BRITISH COLUMBIA GEOLOGICALSURVEY BRANCH, GEOLOGICAL FIELDWORK 1989, PAPER 1990-1,P251-255.ANONYMOUS, EXPLORATION THAT PUT SILVANA BACK TO WORK ADICKENSON HIGHLIGHT; THE NORTHERN MINER, MARCH 7, 1985.NATIONAL MINERAL INVENTORY MINFILE NO. 082FNW050.DICKENSON MINES LIMITED, FORM 10K FOR THE YEAR 1986.ANONYMOUS, EXPLORATION THAT PUT SILVANA BACK TO WORK -A DICKENSON HIGHLIGHT; THE NORTHERN MINER, MARCH 7, 1985.ANONYMOUS, DICKENSON ANNUAL REPORT FOR THE YEAR 1988.ANONYMOUS, TREMINCO TAKES SMALL LOSS DURING EVENTFUL FISCALYEAR; THE NORTHERN MINER, DEC. 24, 1990, P6.",,1913,,,,1895,,
10303159,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303159,,1220100052,Ajax,55.56,-129.54,NA,Canada,British Columbia,,M,Molybdenum,Copper,,Underground,Moly porphyry,,Prospect,,,Molybdenite,,Underground,,,,Ajax Molybdenum Deposit,,"Palencia, Cesar M.",,,,,,,"Creston Moly Corporation, 2011, Ajax: web page accessed 10 August, 2011, at http://www.crestonmoly.com/s/Ajax.asp.WOODCOCK, J.R., AND N.C. CARTER, GEOLOGY AND GEOCHEMISTRY OF THE ALICE ARM MOLYBDENUM DEPOSITS; A. SUTHERLAND BROWN, ED., IN PORPHYRY DEPOSITS IN THE CANADIAN CORDILLERA, SPECIAL VOLUME NO. 15, 1976, P.462-475.COSTIN, C.P.  AN ECONOMIC ANALYSIS OF THE AJAX MOLYBDENUM DEPOSIT, B.C., CANADA.  THESIS, 1975.",,,,,,1927,,
10303166,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303166,,1220100116,Qr Quesnel River,52.66624,-121.70134,NA,Canada,British Columbia,,M,Gold,,,Surface,,,Prospect,,,,,,,,,Qr Project,,"Porter, Kenneth E.",,,,,,,"NORTHERN MINER, 12/16/91, P.17.",,,,,,,,
10303176,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303176,,1220100090,Nickel Plate,49.37313,-120.0318,NA,Canada,British Columbia,,M,Gold,Silver,,Surface,,,Past Producer,,,,,,,,,"Princeton Adit, Canty, French, Good Hope, Hedley Mascot",,"Buckingham, David A.",,,,,,,"PRIVATE SOURCE; SEE COMMENTS; B-001, 002.CANADIAN MINES HANDBOOK, 1996-97, PP. 214, 215.CANADIAN MINES HANDBOOK, 1991-92, P. 212.INTERNATIONAL CORONA CORP., ANNUAL REPORT 1991. P. 16.CANADING MINES HANDBOOK. 1996-97, PP. 214, 215",,1987,,,,,,
10303181,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303181,,1220100125,Willa,49.88046,-117.36922,NA,Canada,British Columbia,,M,Gold,Copper,,Underground,,,Past Producer,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T. OF CANADA), 1989CURRENT LATE-STAGE CANADIAN GOLD PROJECTS (METALS ECONOMICSGROUP), 6/92, P.620-4",,,,,,1899,,
10303227,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303227,,1220100099,Table Mountain,59.02483,-129.65188,NA,Canada,British Columbia,,M,Gold,,,Surface-Underground,,,Past Producer,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"CANADIAN MINING JOURNAL, 11/84, P.41CANADIAN MINING JOURNAL, 12/86, P.9THE NORTHERN MINER, 9/24/90, P.17CANADIAN MINES HANDBOOK, 1990-91THE NORTHERN MINER, 1/6/92, P.6THE MINING RECORD, 4/22/92, P.5MINING JOURNAL, 5/1/92, P.316THE NORTHERN MINER, 3/1/93, P.3MEGMINING JOURNAL, 8/13/93, P.105",,1978,,,,,,
10303254,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303254,,1220100036,Berg,53.80258,-127.43217,NA,Canada,British Columbia,,M,Copper,"Silver, Molybdenum",,Surface,,,Prospect,,,"Calcite, Chalcocite, Chalcopyrite, Chlorite, Covellite, Epidote, Galena, Gypsum, Molybdenite, Pyrite, Quartz, Sphalerite, Tetrahedrite",,Surface,,,,,,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M.VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR 181,1978P.45.E/MJ INTERNATIONAL DIRECTORY OF MINING AND MINERALPROCESSING OPERATIONS, 1978, P 87, 120, 233-234.GEOLOGY, EXPLORATION AND MINING IN BRITISH COLUMBIA, 1971,BRITISH COLUMBIA DEPT OF MINES AND PETROLEUM RESOURCES,P. 157.MINING, EXPLORATION AND DEVELOPMENT REVIEW, 1978-1979,BRITISH COLUMBIA AND YUKON CHAMBER OF MINES, P.8.LODE METALS IN BRITISH COLUMBIA, 1965, BRITISH COLUMBIA DEPTOF MINES AND PETROLEUM RESOURCES, P.87.WHITE, N H ET AL. POTASSIUM-ARGON AGES OF SOME ORE DEPOSITSIN BRITISH COLUMBIA, BULLETIN, NOV 1968, P 1326-1333.BROWN, A.S. MINERALIZATION IN BRITISH COLUMBIA AND THECOPPER AND MOLYBDENUM DEPOSITS. C.I.M. BULLETIN, JANUARY1969, P 28-39.NEW, C.S. ET AL, SUPERGENE COPPER MINERALIZATION. C.I.M.SPECIAL VOLUME NO 15, 1976, P 72-77.MCMYNN, J.E. ET AL, REPORT OF THE BRITISH COLUMBIA COPPERTASK FORCE, 1975, P. 24, 63, 65.FARLEY, A.L. ATLAS OF BRITISH COLUMBIA, P. 27, 43, 45, 49.EMR CANADA, MINERAL PROPERTY FILE.PANTELEYEV, A., A.D. DRUMMOND AND PETER G. BEAUDOIN,  BERG.PORPHYRY DEPOSITS OF THE CANADIAN CORDILLERA, CIMSPECIAL VOLUME 15, 1976, PP. 274-283.CIM SPEC. VOL. 37, 1983, P 1986.PANTELEYEV, ANDREJS, BERG PORPHYRY COPPER-MOLYBDENUM.DEPOSIT; BULL. 66, BRITISH COLUMBIA DEPT. OF MINES, 1981.EMR CANADA, CANADIAN MINERAL DEPOSITS NOT BEING MINEDIN 1989, MR 223, NOV. 1989, P. B.C. 218.",,,,,,1929,,
10303284,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303284,,1220100091,Harrison Lake,49.33591,-121.74295,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK, 1991-92, P.28MR 223 (CANADIAN GOV'T.), 1989THE MINING RECORD, 3/4/92MINING JOURNAL, 3/6/92THE NORTHERN MINER, 3/9/92, P.11MINING RECORD, MARCH 4, 1992.MEG",,1972,,,,1983,,
10303292,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303292,,1220100031,Ok Alwin,50.47763,-121.09846,NA,Canada,British Columbia,,M,Copper,Silver,"Lead, Gold",Underground,,,Past Producer,,,,,,,,,Ok Syndicate Mine,,Unknown,,,,,,,"MINING MAGAZINE, ALWIN MINING UPDATES PRODUCTION PLAINS;OCT., 1971, P.323.WAY, L.C., ALWIN-HIGHLAND VALLEY'S HIGH GRADE COPPERPROJECT; MINING MAGAZINE, JULY, 1971, P.10-21.JACQUES, HAROLD E., D.W. PRINGLE AND J.A.C. ROSS, PRODUCTIONCOMMENCES FROM ALWIN'S UNDERGROUND MINING OPERATION;WESTERN MINER, MAY, 1972, P.28-32.MR 223, 1989, BC-128.",,,,,,,,
10303324,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303324,,1220100115,Samatosum,51.15815,-119.81794,NA,Canada,British Columbia,,M,"Zinc, Silver, Lead, Gold, Copper",,,Surface,,,Plant,,,,,,,,,"Rea Silver Zone, Minnova Inc./Rea Gold Joint Venture, Adams Lake Claims",,Unknown,,,,,,,,,1989,,,,1986,,
10303396,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303396,,1220100029,Eagle,58.49423,-129.15184,NA,Canada,British Columbia,,M,Copper,,,Underground,,,Past Producer,,,,,,,,,"Eagle Mine, Toad River",,Unknown,,,,,,,"SINCLAIR, A.J., AND DERAISME, J., A GEOSTATISTICAL STUDY.OF THE EAGLE COPPER VEIN, NORTHERN BRITISH COLUMBIA;CIM BULL., JUNE, 1974, P.131-142.",,,,,,,,
10303435,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303435,,1220100082,Summit Lake,56.21918,-130.09616,NA,Canada,British Columbia,,M,Gold,Silver,,Underground,,,Past Producer,,,,,,,,,"Salmon Gold, Scottie",,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA,MINERALS,MR 181,1978,P.74.MINING RECORD, SCOTTIE GOLD PROGRESSING TO JUNE PRODUCTIONSTART-UP, DEC. 24, 1980, P.1.CANADIAN MINING JOURNAL, AUG.,1979, P. 13,16.NORTHERN MINER, SCOTTIE GOLD IS LOOKING TO PRODUCTION 1980,MAY 3, 1979, P.17DUVAL, DAVID, PRODUCTION PUSH FOR SCOTTIE GOLD, NORTHERNMINER, SEPT. 25, 1980, P.1.NORTHERN MINER, SCOTTIE GOLD MAKING GOOD PROGRESS DEVELOPINGSTEWART MINE FOR 1981, DEC. 25, 1980, P.3SORENSEN, JEAN, THREE NEW MINES ALMOST DOUBLE GOLDPRODUCTION IN BC OVER 1978, CANADIAN MINING JOURNAL,DEC., 1979, P.42, 43, 45.",,,,,,,,
10303464,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303464,,1220100137,June,58.25262,-129.82685,NA,Canada,British Columbia,,M,Copper,Gold,,Surface,,,Prospect,,,,,,,,,"Stikine, Gnat Lake",,"Porter, Kenneth E.",,,,,,,"BRITISH COLUMBIA, PRELIMINARY MAP 65, 1986.ENERGY, MINES AND RESOURCES CANADA, MR 213, 1986, P.301.ENERGY, MINES AND RESOURCES CANADA, MR 223, 1089, BC-237.CANADIAN MINES HANDBOOK, 1991-92, P.209,210.",,,,,,1965,,
10303684,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10303684,,1220100079,Moly-Taku,58.44147,-133.36868,NA,Canada,British Columbia,,M,Molybdenum,,,Unknown,,,Prospect,,,,,,,,,Mount Ogden,,"Porter, Kenneth E.",,,,,,,"NORTHERN MINER, OMNI INTO MOLY ON MOUNTAINSIDE, AUG. 30,1979, P.7.WORLD MINING, AMBITIOUS EXPLORATION AT MOLY-TAKU PROSPECT,OCTOBER, 1979, P.137.",,,,,,,,
